x 	 y 	 label 
-0.216588 	 0.225217 	 O 
-0.000168 	 0.205372 	 O 
-0.000168 	 0.205372 	 O 
0.388606 	 0.406886 	 O 
0.388606 	 0.406886 	 O 
-0.216588 	 0.225217 	 O 
-0.029552 	 0.186511 	 O 
-0.000168 	 0.205372 	 O 
0.167473 	 0.071560 	 O 
0.388606 	 0.406886 	 O 
-0.192452 	 0.136728 	 O 
-0.072177 	 0.085755 	 O 
0.075846 	 0.120344 	 O 
0.167473 	 0.071560 	 O 
0.209709 	 -0.024681 	 O 
-0.125243 	 -0.047296 	 O 
-0.069268 	 -0.100253 	 O 
0.082194 	 -0.088161 	 O 
0.209709 	 -0.024681 	 O 
0.209709 	 -0.024681 	 O 
-0.171043 	 -0.211900 	 O 
-0.088400 	 -0.247264 	 O 
0.123831 	 -0.218144 	 O 
0.130768 	 -0.220598 	 O 
0.130768 	 -0.220598 	 O 
-0.084579 	 -0.016038 	 B 
-0.114612 	 -0.152225 	 B 
0.027275 	 0.014474 	 B 
0.149781 	 0.049360 	 B 
0.087780 	 0.029863 	 B 
0.083045 	 -0.065018 	 B 
-0.088400 	 -0.247264 	 B 
-0.074362 	 -0.012805 	 B 
0.000971 	 0.057131 	 B 
0.209709 	 -0.024681 	 B 
0.140155 	 0.012363 	 B 
-0.044239 	 0.014902 	 B 
0.083898 	 -0.180009 	 B 
0.086145 	 -0.099095 	 B 
-0.028920 	 0.038066 	 B 
0.164832 	 0.038430 	 B 
0.063757 	 0.021658 	 B 
-0.101784 	 0.048491 	 B 
0.169692 	 -0.034719 	 B 
0.116028 	 -0.121336 	 B 
0.130768 	 -0.220598 	 B 
0.123831 	 -0.218144 	 B 
0.039848 	 0.100563 	 B 
0.030973 	 0.045224 	 B 
-0.000168 	 0.205372 	 B 
-0.148275 	 0.030241 	 B 
0.036448 	 0.039382 	 B 
0.167473 	 0.071560 	 B 
0.002198 	 -0.004213 	 B 
-0.028375 	 -0.054984 	 B 
0.040099 	 0.020302 	 B 
-0.111640 	 0.098243 	 B 
-0.074131 	 -0.048140 	 B 
0.003479 	 -0.027185 	 B 
-0.072177 	 0.085755 	 B 
-0.004615 	 -0.074694 	 B 
0.016819 	 0.064118 	 B 
0.040047 	 0.036192 	 B 
-0.123447 	 0.111771 	 B 
0.075846 	 0.120344 	 B 
-0.077641 	 0.159053 	 B 
-0.061157 	 0.003810 	 B 
-0.054220 	 -0.063437 	 B 
-0.216588 	 0.225217 	 B 
-0.110124 	 0.087558 	 B 
0.028592 	 -0.053940 	 B 
0.013210 	 -0.076098 	 B 
-0.124073 	 -0.007998 	 B 
0.138111 	 -0.090291 	 B 
-0.101659 	 -0.012173 	 B 
-0.122570 	 0.001220 	 B 
-0.086820 	 -0.018881 	 B 
0.095633 	 -0.021727 	 B 
-0.014347 	 0.025282 	 B 
0.010948 	 0.139042 	 B 
-0.129578 	 0.010025 	 B 
0.055163 	 -0.040708 	 B 
-0.039402 	 -0.060917 	 B 
-0.060083 	 0.030139 	 B 
-0.098741 	 0.006777 	 B 
0.012581 	 -0.016451 	 B 
0.002982 	 -0.050628 	 B 
0.008021 	 0.096939 	 B 
0.062794 	 -0.018636 	 B 
-0.048314 	 0.117074 	 B 
-0.002644 	 -0.094594 	 B 
-0.011488 	 0.100562 	 B 
-0.046801 	 0.065514 	 B 
0.040412 	 -0.098005 	 B 
-0.011727 	 -0.165235 	 B 
-0.084740 	 0.106048 	 B 
-0.041814 	 -0.042977 	 B 
0.081026 	 0.018071 	 B 
-0.126016 	 -0.030332 	 B 
-0.125243 	 -0.047296 	 B 
0.039990 	 -0.023018 	 B 
0.186067 	 -0.012586 	 B 
0.137012 	 -0.008797 	 B 
0.082194 	 -0.088161 	 B 
0.115152 	 -0.152068 	 B 
0.012808 	 0.018293 	 B 
0.095268 	 0.019305 	 B 
-0.031290 	 -0.128679 	 B 
-0.182544 	 0.010385 	 B 
-0.069268 	 -0.100253 	 B 
0.039932 	 -0.083905 	 B 
-0.192452 	 0.136728 	 B 
-0.029552 	 0.186511 	 B 
0.048449 	 0.154466 	 B 
-0.077972 	 0.025760 	 B 
0.103483 	 -0.000741 	 B 
-0.034266 	 0.005249 	 B 
-0.096614 	 0.102797 	 B 
-0.171043 	 -0.211900 	 F 
-0.018378 	 -0.001887 	 F 
-0.005929 	 0.005700 	 F 
-0.028649 	 -0.010020 	 F 
0.012328 	 0.004426 	 F 
-0.006875 	 0.012718 	 F 
-0.007615 	 -0.017469 	 F 
-0.067365 	 -0.103462 	 F 
-0.026871 	 -0.006782 	 F 
0.019183 	 0.000065 	 F 
0.006688 	 -0.003047 	 F 
-0.009453 	 0.004322 	 F 
0.015379 	 0.007227 	 F 
-0.005837 	 -0.004647 	 F 
-0.012535 	 0.004196 	 F 
0.388606 	 0.406886 	 F 
-0.049010 	 -0.004378 	 F 
0.045578 	 -0.005185 	 F 
-0.001973 	 0.025189 	 F 
0.014397 	 -0.005497 	 F 
0.000530 	 0.008957 	 F 
-0.022231 	 -0.080468 	 F 
0.028614 	 0.015836 	 F 
-0.017227 	 -0.002886 	 F 
0.009786 	 -0.005450 	 F 
0.014547 	 -0.015510 	 F 
0.003479 	 -0.005740 	 F 
0.000622 	 -0.007147 	 F 
