x 	 y 	 label 
-0.202599 	 0.168550 	 O 
-0.092810 	 0.251758 	 O 
-0.092810 	 0.251758 	 O 
0.090630 	 0.221733 	 O 
0.200173 	 0.231127 	 O 
-0.280624 	 0.055724 	 O 
-0.162637 	 0.126293 	 O 
0.006320 	 0.122790 	 O 
0.103771 	 0.098540 	 O 
0.232922 	 0.061708 	 O 
-0.240955 	 -0.036200 	 O 
-0.152222 	 -0.008905 	 O 
-0.021908 	 -0.006840 	 O 
0.088488 	 0.020901 	 O 
0.191111 	 -0.030943 	 O 
-0.186831 	 -0.115190 	 O 
-0.186831 	 -0.115190 	 O 
-0.027078 	 -0.146646 	 O 
0.092449 	 -0.158843 	 O 
0.207151 	 -0.150594 	 O 
-0.186831 	 -0.115190 	 O 
-0.095927 	 -0.230612 	 O 
0.006874 	 -0.250273 	 O 
0.069742 	 -0.257501 	 O 
0.207151 	 -0.150594 	 O 
0.092449 	 -0.158843 	 B 
0.105661 	 -0.036420 	 B 
-0.008298 	 -0.004187 	 B 
0.141603 	 0.013192 	 B 
-0.099495 	 -0.081666 	 B 
-0.040326 	 -0.052079 	 B 
-0.152222 	 -0.008905 	 B 
-0.090015 	 -0.084916 	 B 
0.147416 	 0.038666 	 B 
0.207151 	 -0.150594 	 B 
0.050018 	 -0.064239 	 B 
0.155792 	 -0.031855 	 B 
0.103771 	 0.098540 	 B 
0.089125 	 0.051124 	 B 
0.130727 	 0.176816 	 B 
0.069649 	 0.067401 	 B 
-0.186831 	 -0.115190 	 B 
-0.122905 	 0.004836 	 B 
-0.107359 	 0.083475 	 B 
-0.117227 	 0.075643 	 B 
0.200173 	 0.231127 	 B 
0.015055 	 -0.059658 	 B 
-0.052051 	 0.024059 	 B 
-0.031887 	 0.093674 	 B 
-0.073323 	 -0.011822 	 B 
0.012103 	 -0.056158 	 B 
-0.092658 	 0.035064 	 B 
-0.076030 	 -0.056757 	 B 
-0.115179 	 -0.071306 	 B 
0.110818 	 -0.081659 	 B 
0.069742 	 -0.257501 	 B 
-0.009918 	 -0.019573 	 B 
-0.059544 	 0.120354 	 B 
-0.046278 	 0.066194 	 B 
0.086750 	 0.091855 	 B 
0.006320 	 0.122790 	 B 
-0.023481 	 0.035929 	 B 
0.006874 	 -0.250273 	 B 
0.088488 	 0.020901 	 B 
0.067918 	 0.051218 	 B 
-0.162637 	 0.126293 	 B 
-0.022015 	 -0.027968 	 B 
-0.064571 	 0.035895 	 B 
0.191111 	 -0.030943 	 B 
0.023850 	 0.056252 	 B 
0.063980 	 -0.064266 	 B 
-0.018390 	 -0.030048 	 B 
0.032279 	 -0.108331 	 B 
-0.058544 	 -0.034188 	 B 
0.000451 	 -0.042572 	 B 
0.137260 	 0.139166 	 B 
-0.077673 	 0.029143 	 B 
-0.076091 	 0.017339 	 B 
-0.240955 	 -0.036200 	 B 
0.232922 	 0.061708 	 B 
-0.090052 	 -0.212158 	 B 
-0.021801 	 0.035829 	 B 
0.036693 	 -0.074936 	 B 
0.046895 	 -0.123196 	 B 
0.020567 	 -0.158081 	 B 
0.110810 	 -0.090442 	 B 
-0.152273 	 0.143984 	 B 
-0.090721 	 -0.010262 	 B 
-0.095927 	 -0.230612 	 B 
0.008138 	 0.032825 	 B 
-0.060704 	 0.096970 	 B 
-0.005394 	 -0.018979 	 B 
0.061867 	 0.101633 	 B 
0.038396 	 0.081021 	 B 
-0.074356 	 0.013041 	 B 
-0.051269 	 -0.053717 	 B 
0.090630 	 0.221733 	 B 
0.049384 	 -0.003538 	 B 
0.019881 	 -0.111096 	 B 
0.028537 	 0.033389 	 B 
0.212596 	 -0.059035 	 B 
-0.110840 	 -0.029356 	 B 
0.093354 	 0.056062 	 B 
-0.028387 	 -0.080737 	 B 
0.084079 	 -0.087239 	 B 
0.083327 	 0.072439 	 B 
-0.280624 	 0.055724 	 B 
-0.050313 	 -0.215834 	 B 
0.031824 	 0.112450 	 B 
-0.202599 	 0.168550 	 B 
0.060003 	 0.052073 	 B 
0.061899 	 0.010010 	 B 
-0.027078 	 -0.146646 	 B 
-0.092810 	 0.251758 	 B 
-0.072683 	 -0.002760 	 B 
0.048668 	 0.071270 	 B 
-0.117323 	 -0.037098 	 B 
-0.128731 	 0.188103 	 B 
-0.003522 	 0.014696 	 F 
0.004540 	 -0.000470 	 F 
-0.014273 	 0.002508 	 F 
0.011827 	 -0.011349 	 F 
0.006920 	 0.007375 	 F 
0.002128 	 0.004422 	 F 
0.002796 	 0.004747 	 F 
0.068560 	 -0.055308 	 F 
0.000029 	 0.003320 	 F 
-0.004654 	 0.005331 	 F 
-0.005648 	 -0.002079 	 F 
0.003102 	 -0.003284 	 F 
0.002673 	 0.000249 	 F 
-0.000749 	 -0.001710 	 F 
-0.001913 	 -0.019397 	 F 
0.017137 	 -0.012807 	 F 
-0.021908 	 -0.006840 	 F 
-0.028176 	 0.002685 	 F 
-0.005168 	 0.001052 	 F 
0.002488 	 -0.000095 	 F 
-0.010437 	 -0.001120 	 F 
0.086241 	 0.067387 	 F 
0.027324 	 -0.000616 	 F 
0.013932 	 -0.000991 	 F 
-0.000717 	 0.003027 	 F 
0.008906 	 0.003287 	 F 
-0.012725 	 -0.007644 	 F 
0.004073 	 0.009940 	 F 
