x 	 y 	 label 
-0.163503 	 0.302580 	 O 
-0.163503 	 0.302580 	 O 
-0.064652 	 0.326910 	 O 
0.084599 	 0.318496 	 O 
0.396856 	 0.202105 	 O 
-0.409348 	 -0.079026 	 O 
-0.181449 	 0.203349 	 O 
-0.039707 	 0.134501 	 O 
0.214603 	 0.055121 	 O 
0.396856 	 0.202105 	 O 
-0.409348 	 -0.079026 	 O 
-0.036432 	 -0.003624 	 O 
-0.014880 	 -0.021222 	 O 
0.199055 	 -0.055536 	 O 
0.256061 	 -0.049165 	 O 
-0.409348 	 -0.079026 	 O 
-0.139221 	 -0.234774 	 O 
-0.027264 	 -0.200768 	 O 
0.346817 	 -0.219298 	 O 
0.346817 	 -0.219298 	 O 
-0.139221 	 -0.234774 	 O 
-0.139221 	 -0.234774 	 O 
0.005392 	 -0.390905 	 O 
0.074684 	 -0.435759 	 O 
0.346817 	 -0.219298 	 O 
-0.009125 	 0.007516 	 B 
-0.015267 	 -0.001972 	 B 
0.214603 	 0.055121 	 B 
-0.033136 	 0.010313 	 B 
-0.028117 	 0.012312 	 B 
-0.018706 	 0.001489 	 B 
-0.026434 	 0.016671 	 B 
-0.020573 	 -0.003820 	 B 
-0.007828 	 -0.007369 	 B 
-0.024075 	 -0.012398 	 B 
-0.019056 	 -0.020280 	 B 
-0.016334 	 0.001504 	 B 
-0.025245 	 0.010277 	 B 
-0.016795 	 -0.000885 	 B 
-0.012836 	 -0.008070 	 B 
-0.016278 	 -0.002004 	 B 
-0.016978 	 0.003510 	 B 
-0.005803 	 -0.003317 	 B 
-0.030453 	 0.007582 	 B 
-0.026844 	 -0.011900 	 B 
-0.010270 	 -0.007310 	 B 
-0.021671 	 0.006233 	 B 
-0.027717 	 -0.003497 	 B 
-0.019578 	 -0.001186 	 B 
-0.024470 	 -0.003819 	 B 
-0.021709 	 -0.006972 	 B 
-0.004881 	 -0.003824 	 B 
-0.011658 	 -0.007471 	 B 
-0.014880 	 -0.021222 	 B 
-0.012841 	 -0.006550 	 B 
-0.017534 	 0.004388 	 B 
-0.026599 	 -0.002398 	 B 
-0.017839 	 0.001401 	 B 
-0.022486 	 -0.007586 	 B 
-0.009152 	 -0.007219 	 B 
-0.003959 	 0.006241 	 B 
-0.003706 	 -0.011581 	 B 
-0.020661 	 -0.000126 	 B 
-0.012146 	 -0.008679 	 B 
-0.020032 	 -0.001815 	 B 
-0.021282 	 -0.011213 	 B 
-0.014276 	 -0.001099 	 B 
-0.014083 	 0.003791 	 B 
-0.017030 	 -0.008599 	 B 
-0.007849 	 -0.001793 	 B 
-0.023200 	 -0.004979 	 B 
-0.030002 	 0.002498 	 B 
-0.007803 	 -0.004489 	 B 
-0.025178 	 -0.003073 	 B 
-0.029249 	 -0.006787 	 B 
-0.019904 	 0.005787 	 B 
-0.015190 	 -0.004673 	 B 
-0.027247 	 0.001410 	 B 
-0.014333 	 -0.004614 	 B 
-0.021536 	 -0.008628 	 B 
-0.015258 	 -0.001751 	 B 
-0.021390 	 -0.005210 	 B 
-0.020699 	 0.002445 	 B 
-0.015294 	 -0.001810 	 B 
-0.030015 	 -0.004376 	 B 
-0.025781 	 -0.004078 	 B 
-0.013331 	 -0.014042 	 B 
-0.020269 	 -0.004068 	 B 
-0.026140 	 -0.003838 	 B 
-0.021337 	 -0.006786 	 B 
-0.036432 	 -0.003624 	 B 
-0.033476 	 0.008248 	 B 
-0.010111 	 0.002349 	 B 
-0.028290 	 0.002007 	 B 
-0.029060 	 -0.003018 	 B 
-0.003247 	 -0.004503 	 B 
-0.030314 	 -0.002738 	 B 
-0.018788 	 0.001767 	 B 
-0.015657 	 -0.000261 	 B 
-0.027684 	 0.004990 	 B 
-0.018974 	 0.008623 	 B 
-0.014515 	 0.004990 	 B 
-0.017179 	 -0.003068 	 B 
-0.017542 	 0.000861 	 B 
-0.004195 	 -0.008989 	 B 
-0.019099 	 -0.001477 	 B 
-0.022398 	 0.004200 	 B 
-0.014694 	 0.006979 	 B 
-0.026075 	 0.000937 	 B 
-0.025594 	 0.002284 	 B 
-0.019978 	 0.007032 	 B 
-0.021416 	 -0.006705 	 B 
-0.018005 	 -0.013698 	 B 
-0.013860 	 -0.009606 	 B 
-0.027149 	 -0.005529 	 B 
-0.024122 	 0.006567 	 B 
-0.017524 	 0.001985 	 B 
-0.025500 	 -0.001203 	 B 
-0.039707 	 0.134501 	 F 
0.049062 	 0.048392 	 F 
-0.027264 	 -0.200768 	 F 
-0.181449 	 0.203349 	 F 
-0.064652 	 0.326910 	 F 
-0.024001 	 0.061630 	 F 
0.231227 	 -0.029424 	 F 
-0.026186 	 -0.009107 	 F 
0.346817 	 -0.219298 	 F 
0.396856 	 0.202105 	 F 
0.102562 	 0.092714 	 F 
0.084599 	 0.318496 	 F 
-0.409348 	 -0.079026 	 F 
0.005392 	 -0.390905 	 F 
0.230826 	 -0.011418 	 F 
-0.031857 	 0.068062 	 F 
0.101966 	 0.071258 	 F 
0.199055 	 -0.055536 	 F 
-0.163503 	 0.302580 	 F 
-0.139221 	 -0.234774 	 F 
0.182859 	 0.045078 	 F 
-0.015360 	 0.005922 	 F 
0.256061 	 -0.049165 	 F 
0.057324 	 -0.069121 	 F 
0.078017 	 0.107699 	 F 
0.074684 	 -0.435759 	 F 
-0.017542 	 -0.195534 	 F 
0.300409 	 0.110428 	 F 
