x 	 y 	 label 
-0.258376 	 0.302087 	 O 
-0.258376 	 0.302087 	 O 
-0.167474 	 0.339548 	 O 
0.100923 	 0.443735 	 O 
0.100923 	 0.443735 	 O 
-0.374480 	 0.111502 	 O 
-0.258376 	 0.302087 	 O 
-0.167474 	 0.339548 	 O 
0.132829 	 0.207471 	 O 
0.325837 	 0.099920 	 O 
-0.563647 	 -0.072405 	 O 
-0.374480 	 0.111502 	 O 
-0.038468 	 0.057830 	 O 
0.085055 	 0.081609 	 O 
0.325837 	 0.099920 	 O 
-0.563647 	 -0.072405 	 O 
-0.374687 	 -0.085207 	 O 
-0.137250 	 -0.099812 	 O 
0.153816 	 -0.184828 	 O 
0.153816 	 -0.184828 	 O 
-0.563647 	 -0.072405 	 O 
-0.162789 	 -0.272939 	 O 
-0.162789 	 -0.272939 	 O 
0.088180 	 -0.268874 	 O 
0.153816 	 -0.184828 	 O 
0.015685 	 0.001582 	 B 
0.005106 	 0.008422 	 B 
0.000157 	 -0.225886 	 B 
0.018036 	 0.008491 	 B 
0.011434 	 0.005595 	 B 
0.020446 	 -0.001571 	 B 
0.012942 	 0.015255 	 B 
0.011919 	 0.011267 	 B 
0.016073 	 0.002228 	 B 
0.016263 	 0.004122 	 B 
0.009775 	 0.009848 	 B 
0.017458 	 0.002295 	 B 
0.011744 	 0.007720 	 B 
0.013398 	 0.005749 	 B 
0.015583 	 0.003130 	 B 
0.011043 	 0.009065 	 B 
0.008254 	 0.010322 	 B 
0.017004 	 0.003408 	 B 
0.010002 	 0.007316 	 B 
0.007613 	 0.003783 	 B 
0.016063 	 0.003637 	 B 
0.012089 	 0.006935 	 B 
0.012111 	 0.012527 	 B 
0.017199 	 0.003977 	 B 
0.015104 	 0.013203 	 B 
0.013691 	 0.014293 	 B 
0.019407 	 0.005541 	 B 
0.004798 	 0.002525 	 B 
0.010712 	 0.005530 	 B 
0.013977 	 0.009767 	 B 
0.009199 	 0.004912 	 B 
0.011601 	 0.011977 	 B 
0.011368 	 0.009756 	 B 
0.006578 	 0.009342 	 B 
0.005061 	 0.006238 	 B 
0.013838 	 0.003004 	 B 
0.005366 	 0.008247 	 B 
0.011309 	 0.011408 	 B 
0.019925 	 0.003646 	 B 
0.009798 	 0.010676 	 B 
0.012317 	 0.009483 	 B 
0.011727 	 0.001588 	 B 
0.002588 	 0.010271 	 B 
0.009559 	 0.012657 	 B 
0.011359 	 0.008084 	 B 
0.005788 	 0.002922 	 B 
0.004001 	 0.014246 	 B 
0.013221 	 0.003230 	 B 
0.005779 	 0.005549 	 B 
0.007867 	 0.013855 	 B 
0.014830 	 0.011645 	 B 
0.008466 	 0.006522 	 B 
0.008868 	 0.007642 	 B 
0.013380 	 0.006904 	 B 
0.009015 	 0.011017 	 B 
0.011417 	 0.004478 	 B 
0.008022 	 0.004550 	 B 
0.003221 	 0.001294 	 B 
0.013204 	 0.006344 	 B 
0.010662 	 0.010347 	 B 
0.007341 	 0.013614 	 B 
0.012208 	 0.003769 	 B 
0.006288 	 0.007906 	 B 
0.012560 	 0.010044 	 B 
0.018590 	 0.002851 	 B 
0.004481 	 0.005356 	 B 
0.012352 	 0.010062 	 B 
0.015187 	 0.003275 	 B 
0.005539 	 0.010275 	 B 
0.008240 	 0.012137 	 B 
0.016965 	 0.006646 	 B 
0.005863 	 0.014149 	 B 
0.007018 	 0.006917 	 B 
0.013783 	 0.006517 	 B 
0.006585 	 0.012016 	 B 
0.010604 	 0.008180 	 B 
0.013009 	 -0.000602 	 B 
0.004280 	 0.009782 	 B 
0.008479 	 0.010878 	 B 
0.014093 	 0.005464 	 B 
0.009724 	 0.004584 	 B 
0.012672 	 0.007937 	 B 
0.013254 	 0.013203 	 B 
0.011180 	 0.011953 	 B 
0.013721 	 0.009970 	 B 
0.015911 	 0.004243 	 B 
0.009738 	 0.010167 	 B 
0.009377 	 0.017824 	 B 
0.009896 	 0.001629 	 B 
0.013778 	 0.007411 	 B 
0.005394 	 0.003667 	 B 
0.012214 	 0.000778 	 B 
0.009614 	 0.004025 	 B 
0.022103 	 -0.201056 	 F 
0.088180 	 -0.268874 	 F 
-0.038468 	 0.057830 	 F 
-0.012629 	 0.019466 	 F 
0.325837 	 0.099920 	 F 
-0.162789 	 -0.272939 	 F 
-0.007048 	 -0.362665 	 F 
0.014195 	 0.002966 	 F 
-0.258376 	 0.302087 	 F 
-0.167474 	 0.339548 	 F 
-0.137250 	 -0.099812 	 F 
-0.563647 	 -0.072405 	 F 
-0.374480 	 0.111502 	 F 
0.065089 	 -0.217625 	 F 
0.041396 	 0.000169 	 F 
0.009088 	 -0.101444 	 F 
0.153816 	 -0.184828 	 F 
-0.065734 	 -0.094593 	 F 
0.060142 	 0.061355 	 F 
-0.191212 	 -0.036366 	 F 
0.085055 	 0.081609 	 F 
0.006718 	 0.006096 	 F 
0.131890 	 -0.112412 	 F 
-0.374687 	 -0.085207 	 F 
0.100923 	 0.443735 	 F 
0.132829 	 0.207471 	 F 
0.020226 	 -0.042051 	 F 
0.071947 	 -0.040008 	 F 
