x 	 y 	 label 
-0.156029 	 0.226295 	 O 
-0.156029 	 0.226295 	 O 
-0.067853 	 0.269235 	 O 
0.058359 	 0.209251 	 O 
0.189636 	 0.183579 	 O 
-0.293405 	 0.051994 	 O 
-0.093308 	 0.142325 	 O 
0.010913 	 0.163613 	 O 
0.080665 	 0.136239 	 O 
0.189636 	 0.183579 	 O 
-0.293405 	 0.051994 	 O 
-0.131743 	 0.006427 	 O 
-0.036718 	 0.002320 	 O 
0.096694 	 -0.011207 	 O 
0.226984 	 -0.033962 	 O 
-0.214152 	 -0.086922 	 O 
-0.127291 	 -0.103700 	 O 
-0.018180 	 -0.159797 	 O 
0.076250 	 -0.148981 	 O 
0.232638 	 -0.204013 	 O 
-0.214152 	 -0.086922 	 O 
-0.029557 	 -0.256077 	 O 
-0.018323 	 -0.277420 	 O 
0.090222 	 -0.180804 	 O 
0.232638 	 -0.204013 	 O 
0.130860 	 0.031062 	 B 
-0.214152 	 -0.086922 	 B 
0.000636 	 -0.003678 	 B 
0.044704 	 0.107666 	 B 
0.047665 	 -0.017368 	 B 
0.059698 	 -0.095003 	 B 
-0.018323 	 -0.277420 	 B 
-0.012472 	 0.031074 	 B 
-0.036718 	 0.002320 	 B 
-0.029557 	 -0.256077 	 B 
0.088396 	 0.074957 	 B 
0.017135 	 -0.034844 	 B 
-0.067853 	 0.269235 	 B 
-0.108112 	 0.076340 	 B 
-0.058975 	 0.014763 	 B 
-0.176478 	 -0.071426 	 B 
0.163469 	 0.120318 	 B 
0.054806 	 -0.059426 	 B 
0.056358 	 0.018577 	 B 
-0.109076 	 -0.024692 	 B 
-0.127291 	 -0.103700 	 B 
-0.014327 	 0.017942 	 B 
0.012368 	 -0.068065 	 B 
-0.293405 	 0.051994 	 B 
-0.214898 	 -0.070093 	 B 
0.029547 	 0.049606 	 B 
0.139949 	 0.091958 	 B 
0.055089 	 -0.042405 	 B 
-0.013593 	 -0.012190 	 B 
0.071507 	 -0.077994 	 B 
0.031599 	 -0.076679 	 B 
0.112714 	 -0.066463 	 B 
0.058359 	 0.209251 	 B 
0.054940 	 0.121529 	 B 
0.029676 	 0.193870 	 B 
0.077129 	 -0.087357 	 B 
-0.075610 	 0.003809 	 B 
0.003770 	 -0.044770 	 B 
-0.064344 	 0.034577 	 B 
-0.047440 	 0.047379 	 B 
0.076250 	 -0.148981 	 B 
-0.109539 	 -0.038026 	 B 
0.082954 	 -0.064616 	 B 
-0.093308 	 0.142325 	 B 
-0.210071 	 -0.004910 	 B 
-0.002118 	 0.046075 	 B 
-0.104885 	 0.028276 	 B 
-0.091886 	 0.107545 	 B 
0.189636 	 0.183579 	 B 
0.026364 	 0.131540 	 B 
0.226984 	 -0.033962 	 B 
-0.156029 	 0.226295 	 B 
-0.107330 	 -0.148881 	 B 
-0.008862 	 0.048765 	 B 
0.087637 	 -0.041232 	 B 
0.014896 	 0.012359 	 B 
-0.119476 	 -0.001166 	 B 
0.154984 	 0.059261 	 B 
-0.009404 	 -0.008946 	 B 
0.018181 	 -0.059068 	 B 
-0.172286 	 -0.071856 	 B 
-0.092409 	 -0.011143 	 B 
0.001055 	 -0.075007 	 B 
0.077155 	 0.110239 	 B 
0.117512 	 -0.002898 	 B 
-0.038689 	 -0.071505 	 B 
-0.070522 	 0.217544 	 B 
0.010913 	 0.163613 	 B 
0.107532 	 -0.017082 	 B 
0.185300 	 0.000659 	 B 
0.029115 	 -0.106196 	 B 
0.104416 	 0.072516 	 B 
0.009772 	 -0.047288 	 B 
0.021408 	 -0.018401 	 B 
-0.090742 	 -0.001936 	 B 
0.197193 	 -0.017356 	 B 
-0.108325 	 -0.055505 	 B 
0.108797 	 -0.014917 	 B 
-0.131743 	 0.006427 	 B 
0.080665 	 0.136239 	 B 
0.031110 	 -0.063046 	 B 
-0.056805 	 0.227824 	 B 
-0.039311 	 -0.102511 	 B 
0.096694 	 -0.011207 	 B 
-0.063219 	 -0.073903 	 B 
-0.030160 	 -0.057907 	 B 
-0.115455 	 -0.071602 	 B 
-0.018180 	 -0.159797 	 B 
0.232638 	 -0.204013 	 B 
-0.076193 	 0.052974 	 B 
-0.011849 	 -0.052082 	 B 
0.026463 	 0.126442 	 B 
0.090222 	 -0.180804 	 B 
0.017225 	 -0.030979 	 F 
-0.013339 	 0.020900 	 F 
0.003539 	 -0.009610 	 F 
-0.020705 	 -0.005794 	 F 
0.008576 	 0.012712 	 F 
-0.002685 	 0.009228 	 F 
0.015476 	 0.005089 	 F 
-0.034648 	 0.020735 	 F 
0.002704 	 -0.000977 	 F 
-0.002143 	 0.001185 	 F 
-0.003958 	 -0.003386 	 F 
-0.004967 	 0.001270 	 F 
-0.000633 	 0.003234 	 F 
-0.003322 	 0.001608 	 F 
-0.024955 	 -0.026803 	 F 
-0.018994 	 0.033351 	 F 
0.021077 	 -0.023047 	 F 
0.004476 	 -0.015014 	 F 
-0.008421 	 -0.021135 	 F 
0.012487 	 -0.001925 	 F 
-0.001351 	 -0.006827 	 F 
0.117442 	 -0.068036 	 F 
-0.012201 	 0.020077 	 F 
0.005127 	 0.002313 	 F 
0.011358 	 0.012133 	 F 
0.003062 	 -0.001957 	 F 
-0.006988 	 0.008355 	 F 
0.001961 	 0.008897 	 F 
