x 	 y 	 label 
-0.148302 	 0.169005 	 O 
-0.148302 	 0.169005 	 O 
-0.020860 	 0.205656 	 O 
0.073027 	 0.149111 	 O 
0.202170 	 0.130357 	 O 
-0.254865 	 0.037249 	 O 
-0.134520 	 0.086739 	 O 
-0.023297 	 0.083810 	 O 
0.116808 	 0.079896 	 O 
0.229804 	 0.090577 	 O 
-0.232564 	 -0.048323 	 O 
-0.156027 	 -0.034675 	 O 
-0.012832 	 -0.039331 	 O 
0.115780 	 -0.057557 	 O 
0.155443 	 -0.028496 	 O 
-0.209019 	 -0.097092 	 O 
-0.100908 	 -0.141752 	 O 
0.019420 	 -0.175589 	 O 
0.115233 	 -0.149884 	 O 
0.167103 	 -0.220033 	 O 
-0.043496 	 -0.311349 	 O 
-0.043496 	 -0.311349 	 O 
-0.043496 	 -0.311349 	 O 
0.126305 	 -0.227660 	 O 
0.167103 	 -0.220033 	 O 
-0.254865 	 0.037249 	 B 
0.122166 	 -0.012400 	 B 
-0.017525 	 -0.005330 	 B 
0.020918 	 0.107755 	 B 
0.053046 	 0.011262 	 B 
-0.012832 	 -0.039331 	 B 
-0.097478 	 -0.046609 	 B 
-0.200957 	 -0.014914 	 B 
0.017718 	 0.028301 	 B 
-0.061374 	 0.124807 	 B 
0.020130 	 -0.059478 	 B 
0.128646 	 -0.009937 	 B 
0.019420 	 -0.175589 	 B 
-0.020095 	 -0.143877 	 B 
0.017667 	 -0.006339 	 B 
0.039859 	 -0.033736 	 B 
-0.044620 	 -0.004838 	 B 
0.143172 	 -0.099174 	 B 
0.062671 	 0.133959 	 B 
0.126305 	 -0.227660 	 B 
-0.174482 	 0.028554 	 B 
0.229804 	 0.090577 	 B 
-0.040002 	 0.125728 	 B 
0.063638 	 0.072103 	 B 
0.072248 	 -0.010333 	 B 
-0.020860 	 0.205656 	 B 
0.044247 	 -0.051401 	 B 
-0.039164 	 -0.112801 	 B 
-0.031478 	 -0.002962 	 B 
-0.236658 	 -0.067545 	 B 
0.075411 	 -0.083059 	 B 
0.012132 	 0.066340 	 B 
0.038816 	 0.130296 	 B 
-0.130981 	 -0.088623 	 B 
-0.050682 	 0.036442 	 B 
0.184163 	 0.118021 	 B 
0.071263 	 -0.025183 	 B 
0.141107 	 -0.002306 	 B 
0.002886 	 -0.084109 	 B 
-0.058947 	 -0.174612 	 B 
-0.031146 	 0.190278 	 B 
-0.134520 	 0.086739 	 B 
-0.085827 	 -0.043567 	 B 
0.079094 	 -0.165800 	 B 
-0.035357 	 -0.028227 	 B 
0.113989 	 -0.018821 	 B 
-0.156027 	 -0.034675 	 B 
-0.121780 	 0.099380 	 B 
-0.109530 	 -0.078374 	 B 
0.003548 	 0.056889 	 B 
-0.055849 	 -0.009639 	 B 
0.023673 	 -0.087656 	 B 
0.055243 	 0.014368 	 B 
0.012571 	 0.035222 	 B 
0.119076 	 0.003173 	 B 
-0.096974 	 -0.035518 	 B 
-0.139240 	 -0.016375 	 B 
-0.011866 	 -0.026344 	 B 
-0.100908 	 -0.141752 	 B 
-0.001302 	 0.025082 	 B 
0.094592 	 0.129986 	 B 
0.044846 	 0.100163 	 B 
-0.011914 	 0.095622 	 B 
-0.069367 	 0.031351 	 B 
0.143512 	 -0.230088 	 B 
0.010281 	 0.028452 	 B 
0.031204 	 0.078609 	 B 
0.036535 	 0.209944 	 B 
-0.039895 	 0.037192 	 B 
0.115233 	 -0.149884 	 B 
-0.023297 	 0.083810 	 B 
-0.022410 	 -0.132538 	 B 
0.067828 	 0.090180 	 B 
0.122336 	 -0.109079 	 B 
-0.141494 	 -0.080295 	 B 
0.046151 	 0.082399 	 B 
-0.232564 	 -0.048323 	 B 
-0.052034 	 0.033759 	 B 
0.001580 	 0.054840 	 B 
0.116808 	 0.079896 	 B 
-0.075428 	 0.034889 	 B 
0.073027 	 0.149111 	 B 
0.055798 	 0.063357 	 B 
-0.026010 	 0.136880 	 B 
-0.042589 	 0.007960 	 B 
0.099000 	 0.092529 	 B 
-0.110000 	 0.065020 	 B 
0.167103 	 -0.220033 	 B 
0.023955 	 -0.098942 	 B 
-0.209019 	 -0.097092 	 B 
-0.043496 	 -0.311349 	 B 
0.155443 	 -0.028496 	 B 
0.115780 	 -0.057557 	 B 
0.074067 	 -0.070354 	 F 
-0.005562 	 -0.002303 	 F 
-0.005799 	 -0.012948 	 F 
0.004468 	 0.011203 	 F 
-0.000655 	 0.001574 	 F 
0.014347 	 -0.003807 	 F 
0.003285 	 0.005270 	 F 
0.202170 	 0.130357 	 F 
0.009753 	 0.002124 	 F 
-0.006270 	 -0.012560 	 F 
-0.000829 	 -0.001405 	 F 
0.003815 	 0.003927 	 F 
-0.001659 	 0.003171 	 F 
-0.000463 	 0.000430 	 F 
0.022467 	 0.019373 	 F 
-0.102028 	 0.063972 	 F 
-0.002735 	 0.036076 	 F 
-0.008924 	 -0.002081 	 F 
-0.002002 	 -0.019404 	 F 
-0.019794 	 0.002156 	 F 
0.000806 	 0.009383 	 F 
-0.148302 	 0.169005 	 F 
-0.004689 	 -0.012597 	 F 
0.010143 	 0.019415 	 F 
0.004298 	 0.001430 	 F 
0.004806 	 -0.001024 	 F 
0.001401 	 -0.004291 	 F 
-0.008911 	 -0.017650 	 F 
