x 	 y 	 label 
-0.110558 	 0.197396 	 O 
-0.110558 	 0.197396 	 O 
-0.000496 	 0.347128 	 O 
0.099701 	 0.309855 	 O 
0.099701 	 0.309855 	 O 
-0.182468 	 0.067243 	 O 
-0.110558 	 0.197396 	 O 
0.025795 	 0.191769 	 O 
0.025795 	 0.191769 	 O 
0.197793 	 0.084715 	 O 
-0.239047 	 -0.028407 	 O 
-0.182468 	 0.067243 	 O 
-0.016111 	 0.089615 	 O 
0.101162 	 0.077240 	 O 
0.197793 	 0.084715 	 O 
-0.327490 	 -0.148842 	 O 
-0.198765 	 -0.089207 	 O 
-0.016218 	 -0.077308 	 O 
0.123442 	 -0.081329 	 O 
0.279761 	 -0.136886 	 O 
-0.327490 	 -0.148842 	 O 
-0.132372 	 -0.146769 	 O 
-0.036535 	 -0.204894 	 O 
0.099838 	 -0.155127 	 O 
0.279761 	 -0.136886 	 O 
-0.000496 	 0.347128 	 B 
0.197793 	 0.084715 	 B 
-0.003795 	 -0.016754 	 B 
0.004358 	 0.112863 	 B 
0.163834 	 0.103609 	 B 
0.032453 	 -0.131991 	 B 
-0.033479 	 0.009317 	 B 
-0.198765 	 -0.089207 	 B 
0.101162 	 0.077240 	 B 
0.130710 	 -0.027183 	 B 
-0.038215 	 -0.002793 	 B 
-0.127460 	 0.154916 	 B 
0.021160 	 0.062872 	 B 
0.067114 	 -0.027280 	 B 
-0.070245 	 -0.076370 	 B 
-0.129389 	 0.138868 	 B 
-0.036535 	 -0.204894 	 B 
0.065335 	 -0.108175 	 B 
-0.048994 	 0.015052 	 B 
-0.015353 	 -0.018863 	 B 
0.059769 	 -0.132761 	 B 
-0.103953 	 0.013178 	 B 
0.151831 	 -0.039848 	 B 
-0.049891 	 0.057958 	 B 
-0.094672 	 0.024174 	 B 
0.129006 	 -0.031903 	 B 
-0.110558 	 0.197396 	 B 
0.279761 	 -0.136886 	 B 
-0.139481 	 0.004424 	 B 
-0.111206 	 -0.140633 	 B 
-0.043218 	 -0.131780 	 B 
-0.016383 	 0.029110 	 B 
-0.104466 	 0.061721 	 B 
0.073038 	 -0.073117 	 B 
0.161566 	 -0.019284 	 B 
0.189983 	 0.015730 	 B 
-0.182468 	 0.067243 	 B 
-0.190459 	 0.028929 	 B 
-0.327490 	 -0.148842 	 B 
0.094208 	 -0.071990 	 B 
-0.035877 	 -0.097713 	 B 
-0.025869 	 0.025191 	 B 
0.018889 	 -0.106335 	 B 
-0.016111 	 0.089615 	 B 
-0.004931 	 0.030366 	 B 
0.069352 	 0.072510 	 B 
-0.000990 	 -0.000343 	 B 
0.123200 	 -0.032769 	 B 
0.010241 	 -0.037527 	 B 
0.029885 	 0.109961 	 B 
-0.005873 	 0.131261 	 B 
0.099509 	 -0.094145 	 B 
0.002627 	 0.022862 	 B 
0.123442 	 -0.081329 	 B 
0.067345 	 -0.069081 	 B 
0.025795 	 0.191769 	 B 
-0.031349 	 0.093470 	 B 
0.016587 	 0.169100 	 B 
0.013966 	 -0.059689 	 B 
-0.075689 	 0.068028 	 B 
-0.083168 	 0.002773 	 B 
0.036797 	 0.053680 	 B 
-0.239047 	 -0.028407 	 B 
0.058334 	 0.121593 	 B 
-0.108749 	 -0.109296 	 B 
-0.087297 	 0.024932 	 B 
-0.008182 	 -0.075644 	 B 
-0.006897 	 -0.105247 	 B 
-0.000885 	 0.053639 	 B 
-0.116213 	 -0.093962 	 B 
-0.016218 	 -0.077308 	 B 
-0.042348 	 -0.025924 	 B 
0.055277 	 0.081861 	 B 
0.099838 	 -0.155127 	 B 
0.105361 	 -0.082198 	 B 
-0.078726 	 -0.010517 	 B 
-0.030283 	 -0.030470 	 B 
-0.074485 	 -0.090653 	 B 
-0.017560 	 0.127450 	 B 
-0.007124 	 -0.190517 	 B 
0.040728 	 0.098768 	 B 
0.049952 	 -0.029276 	 B 
-0.039575 	 -0.000223 	 B 
-0.132372 	 -0.146769 	 B 
-0.120181 	 0.142292 	 B 
0.012313 	 -0.064857 	 B 
0.017692 	 -0.126550 	 B 
0.212486 	 -0.012884 	 B 
0.099701 	 0.309855 	 B 
0.166685 	 0.086129 	 B 
-0.114344 	 0.052934 	 B 
0.035149 	 0.115710 	 B 
0.098248 	 -0.065645 	 B 
0.008068 	 -0.007687 	 F 
-0.005333 	 0.009125 	 F 
-0.013154 	 0.013110 	 F 
0.012527 	 -0.008019 	 F 
0.012188 	 -0.005637 	 F 
-0.007253 	 -0.004850 	 F 
-0.008653 	 0.001165 	 F 
0.085182 	 -0.059842 	 F 
-0.000854 	 -0.002215 	 F 
0.001444 	 0.004179 	 F 
-0.004955 	 0.005663 	 F 
-0.001154 	 -0.002969 	 F 
-0.000896 	 -0.001022 	 F 
0.002001 	 0.000859 	 F 
-0.005195 	 0.009517 	 F 
-0.032409 	 -0.036676 	 F 
0.008942 	 0.008063 	 F 
0.001284 	 -0.025985 	 F 
-0.014453 	 0.005142 	 F 
0.012880 	 -0.015234 	 F 
-0.003646 	 0.001923 	 F 
0.038548 	 -0.076017 	 F 
0.005157 	 0.005577 	 F 
0.000482 	 0.019708 	 F 
-0.001963 	 -0.009970 	 F 
-0.006069 	 0.005364 	 F 
0.000100 	 0.009576 	 F 
0.002022 	 0.005919 	 F 
