x 	 y 	 label 
-0.259094 	 0.131203 	 O 
-0.075662 	 0.244270 	 O 
-0.075662 	 0.244270 	 O 
0.060390 	 0.231471 	 O 
0.158596 	 0.146442 	 O 
-0.259094 	 0.131203 	 O 
-0.185841 	 0.127494 	 O 
-0.041199 	 0.139451 	 O 
0.107352 	 0.135572 	 O 
0.158596 	 0.146442 	 O 
-0.328532 	 0.015225 	 O 
-0.197070 	 0.006778 	 O 
-0.035667 	 0.015826 	 O 
0.112303 	 0.022720 	 O 
0.242653 	 0.032792 	 O 
-0.227065 	 -0.060574 	 O 
-0.130876 	 -0.114692 	 O 
-0.034283 	 -0.084435 	 O 
0.107546 	 -0.096824 	 O 
0.242665 	 -0.110596 	 O 
-0.237859 	 -0.229855 	 O 
-0.237859 	 -0.229855 	 O 
-0.004075 	 -0.192953 	 O 
0.031523 	 -0.195802 	 O 
0.200846 	 -0.120590 	 O 
0.242665 	 -0.110596 	 B 
-0.024895 	 -0.014952 	 B 
-0.008907 	 0.013054 	 B 
0.055238 	 -0.084421 	 B 
0.060390 	 0.231471 	 B 
-0.104166 	 0.053932 	 B 
-0.009743 	 0.017422 	 B 
0.112303 	 0.022720 	 B 
0.111144 	 0.135529 	 B 
-0.227065 	 -0.060574 	 B 
0.107546 	 -0.096824 	 B 
-0.099372 	 -0.003180 	 B 
-0.019755 	 -0.063552 	 B 
0.022290 	 -0.075252 	 B 
-0.063787 	 -0.013046 	 B 
-0.086150 	 0.166117 	 B 
0.012905 	 0.062594 	 B 
0.026172 	 0.063921 	 B 
0.063745 	 -0.025525 	 B 
0.141826 	 -0.071647 	 B 
0.148616 	 0.006444 	 B 
-0.035667 	 0.015826 	 B 
-0.048463 	 -0.069412 	 B 
0.040664 	 -0.177370 	 B 
0.158596 	 0.146442 	 B 
0.038494 	 -0.044789 	 B 
-0.066297 	 0.130246 	 B 
0.024043 	 -0.065952 	 B 
0.058084 	 -0.109800 	 B 
-0.017467 	 -0.036572 	 B 
0.047251 	 0.142204 	 B 
-0.012583 	 -0.099480 	 B 
-0.099105 	 -0.071113 	 B 
0.078866 	 0.019280 	 B 
0.010636 	 0.043063 	 B 
0.061042 	 0.051924 	 B 
0.131887 	 -0.126092 	 B 
-0.099800 	 -0.056772 	 B 
0.032771 	 0.065027 	 B 
0.092565 	 0.043059 	 B 
0.200846 	 -0.120590 	 B 
-0.075662 	 0.244270 	 B 
0.006378 	 0.133299 	 B 
-0.049510 	 0.111978 	 B 
-0.034283 	 -0.084435 	 B 
0.068968 	 -0.045723 	 B 
-0.064759 	 0.007942 	 B 
-0.026370 	 -0.138885 	 B 
-0.146674 	 0.115600 	 B 
-0.197070 	 0.006778 	 B 
0.102863 	 0.085413 	 B 
0.242653 	 0.032792 	 B 
0.122093 	 -0.099682 	 B 
-0.104342 	 -0.068047 	 B 
-0.035063 	 0.025110 	 B 
-0.006689 	 0.120698 	 B 
-0.259094 	 0.131203 	 B 
0.029317 	 0.001165 	 B 
0.074656 	 0.157549 	 B 
-0.004075 	 -0.192953 	 B 
0.150379 	 0.039732 	 B 
-0.328532 	 0.015225 	 B 
0.052089 	 -0.051108 	 B 
-0.009877 	 -0.058700 	 B 
-0.068330 	 -0.142374 	 B 
-0.041199 	 0.139451 	 B 
-0.127886 	 -0.041525 	 B 
-0.014444 	 -0.171817 	 B 
-0.005516 	 0.012595 	 B 
0.086386 	 0.187581 	 B 
-0.185841 	 0.127494 	 B 
-0.009698 	 0.009024 	 B 
-0.078225 	 0.066666 	 B 
0.028510 	 -0.177063 	 B 
0.022135 	 0.069983 	 B 
0.098670 	 -0.090459 	 B 
0.031523 	 -0.195802 	 B 
-0.113451 	 0.004385 	 B 
0.107352 	 0.135572 	 B 
0.021028 	 -0.039513 	 B 
-0.130876 	 -0.114692 	 B 
0.003925 	 -0.006257 	 B 
0.016965 	 -0.126592 	 B 
-0.106280 	 0.059668 	 B 
0.050071 	 0.010263 	 B 
0.047125 	 0.223499 	 B 
-0.017909 	 0.022261 	 B 
-0.060802 	 -0.060303 	 B 
0.121954 	 -0.051672 	 B 
-0.041387 	 -0.005775 	 B 
-0.237859 	 -0.229855 	 B 
-0.053695 	 0.015064 	 B 
-0.071428 	 -0.070789 	 B 
-0.019582 	 -0.044230 	 F 
-0.000490 	 -0.003557 	 F 
-0.008961 	 0.007593 	 F 
0.001291 	 -0.010340 	 F 
0.009559 	 0.015538 	 F 
0.013885 	 0.003290 	 F 
0.005474 	 -0.012004 	 F 
0.091772 	 0.094822 	 F 
-0.004203 	 -0.002138 	 F 
0.001794 	 0.000820 	 F 
-0.003906 	 0.003749 	 F 
-0.005684 	 -0.002505 	 F 
0.013041 	 0.005587 	 F 
-0.005126 	 -0.000141 	 F 
0.006701 	 -0.013382 	 F 
0.051225 	 0.129598 	 F 
-0.007321 	 -0.016163 	 F 
0.008602 	 0.009062 	 F 
-0.007239 	 -0.015405 	 F 
-0.011197 	 -0.005342 	 F 
-0.012622 	 -0.013673 	 F 
0.049228 	 -0.030757 	 F 
-0.000564 	 0.002004 	 F 
0.002381 	 -0.002216 	 F 
-0.008021 	 -0.008456 	 F 
0.018442 	 0.016926 	 F 
-0.013841 	 -0.004432 	 F 
-0.000218 	 0.014749 	 F 
