x 	 y 	 label 
-0.195218 	 0.119669 	 O 
-0.039468 	 0.313986 	 O 
-0.039468 	 0.313986 	 O 
0.208708 	 0.290301 	 O 
0.208708 	 0.290301 	 O 
-0.270390 	 0.102610 	 O 
-0.195218 	 0.119669 	 O 
-0.020784 	 0.143947 	 O 
0.071850 	 0.174909 	 O 
0.164577 	 0.097304 	 O 
-0.215706 	 0.028467 	 O 
-0.141170 	 0.006618 	 O 
-0.014779 	 0.007454 	 O 
0.080886 	 0.004107 	 O 
0.227447 	 0.009752 	 O 
-0.158175 	 -0.080309 	 O 
-0.100671 	 -0.110224 	 O 
-0.032407 	 -0.112995 	 O 
0.119378 	 -0.144223 	 O 
0.204653 	 -0.121613 	 O 
-0.034380 	 -0.255107 	 O 
-0.034380 	 -0.255107 	 O 
-0.034380 	 -0.255107 	 O 
0.036129 	 -0.293376 	 O 
0.171967 	 -0.157199 	 O 
0.071850 	 0.174909 	 B 
0.208708 	 0.290301 	 B 
0.004724 	 0.002045 	 B 
0.033838 	 0.122878 	 B 
0.085677 	 -0.184779 	 B 
-0.002302 	 0.033791 	 B 
-0.002201 	 0.107555 	 B 
-0.020784 	 0.143947 	 B 
-0.064530 	 -0.010204 	 B 
0.014561 	 0.130935 	 B 
0.127153 	 0.006205 	 B 
0.062130 	 0.138029 	 B 
-0.098459 	 -0.030239 	 B 
0.171967 	 -0.157199 	 B 
-0.011800 	 -0.002972 	 B 
-0.087987 	 -0.116242 	 B 
-0.017490 	 0.088091 	 B 
0.193153 	 -0.015516 	 B 
-0.037491 	 -0.114075 	 B 
0.034610 	 -0.036445 	 B 
-0.059200 	 0.123191 	 B 
-0.132509 	 -0.057106 	 B 
0.137948 	 0.003237 	 B 
-0.085332 	 0.003188 	 B 
0.020834 	 0.053373 	 B 
-0.080979 	 -0.038504 	 B 
-0.016413 	 0.036936 	 B 
0.067293 	 0.012946 	 B 
-0.001690 	 -0.076824 	 B 
-0.063444 	 -0.100500 	 B 
-0.096378 	 0.073412 	 B 
-0.147464 	 0.035383 	 B 
-0.008628 	 -0.081031 	 B 
0.021474 	 0.044616 	 B 
0.052073 	 0.033049 	 B 
-0.030768 	 0.000110 	 B 
0.164577 	 0.097304 	 B 
-0.035247 	 -0.060571 	 B 
0.037272 	 -0.005691 	 B 
-0.141170 	 0.006618 	 B 
-0.167788 	 -0.021510 	 B 
0.043867 	 0.145669 	 B 
-0.137861 	 -0.069456 	 B 
-0.008024 	 -0.090761 	 B 
-0.030927 	 0.085349 	 B 
-0.017191 	 -0.082228 	 B 
-0.195218 	 0.119669 	 B 
-0.044890 	 -0.086074 	 B 
0.020590 	 0.129838 	 B 
-0.051505 	 -0.051754 	 B 
-0.037067 	 0.110231 	 B 
-0.165326 	 0.058995 	 B 
0.204653 	 -0.121613 	 B 
0.033835 	 0.131042 	 B 
-0.126433 	 -0.018773 	 B 
0.087076 	 -0.018197 	 B 
0.040041 	 0.032719 	 B 
-0.158175 	 -0.080309 	 B 
0.051889 	 -0.020848 	 B 
-0.123846 	 -0.081551 	 B 
0.094124 	 -0.063046 	 B 
-0.004148 	 -0.096025 	 B 
0.120842 	 0.050592 	 B 
-0.054724 	 -0.053109 	 B 
-0.028237 	 0.099536 	 B 
0.036129 	 -0.293376 	 B 
0.025326 	 0.121705 	 B 
0.170542 	 0.011557 	 B 
0.208710 	 -0.023160 	 B 
0.113525 	 0.033264 	 B 
0.071614 	 -0.114203 	 B 
0.227447 	 0.009752 	 B 
-0.063755 	 0.022625 	 B 
0.072503 	 -0.102088 	 B 
-0.100671 	 -0.110224 	 B 
-0.065062 	 -0.070638 	 B 
-0.034380 	 -0.255107 	 B 
0.080886 	 0.004107 	 B 
0.135339 	 0.073669 	 B 
-0.129158 	 -0.033622 	 B 
-0.126471 	 0.001042 	 B 
-0.039729 	 0.127747 	 B 
0.021591 	 0.148538 	 B 
0.139529 	 -0.125699 	 B 
-0.215706 	 0.028467 	 B 
-0.270390 	 0.102610 	 B 
-0.009019 	 -0.098623 	 B 
-0.110771 	 -0.077405 	 B 
-0.032407 	 -0.112995 	 B 
0.119378 	 -0.144223 	 B 
-0.019291 	 0.055015 	 B 
0.012085 	 0.006614 	 B 
-0.039468 	 0.313986 	 B 
-0.005070 	 -0.041930 	 F 
-0.006075 	 -0.003356 	 F 
-0.004249 	 0.004145 	 F 
-0.001337 	 -0.002438 	 F 
-0.000980 	 -0.007042 	 F 
0.002178 	 0.007811 	 F 
-0.008047 	 -0.008352 	 F 
0.082025 	 -0.113124 	 F 
-0.014385 	 -0.005334 	 F 
0.006983 	 -0.000671 	 F 
-0.000661 	 -0.003553 	 F 
-0.000130 	 -0.005737 	 F 
0.001332 	 0.006486 	 F 
0.000520 	 0.012399 	 F 
0.014344 	 0.001966 	 F 
0.027428 	 0.037377 	 F 
-0.014779 	 0.007454 	 F 
-0.003272 	 -0.002938 	 F 
0.004169 	 0.002567 	 F 
0.000283 	 0.002371 	 F 
-0.013939 	 0.005648 	 F 
0.122476 	 -0.068121 	 F 
0.020325 	 0.002676 	 F 
-0.002419 	 0.008008 	 F 
0.006591 	 0.000017 	 F 
-0.001734 	 -0.009363 	 F 
0.002345 	 -0.003134 	 F 
-0.005384 	 -0.005707 	 F 
