x 	 y 	 label 
-0.708427 	 0.227810 	 O 
-0.708427 	 0.227810 	 O 
-0.014219 	 0.329290 	 O 
0.053775 	 0.261728 	 O 
0.214593 	 0.332590 	 O 
-0.708427 	 0.227810 	 O 
-0.708427 	 0.227810 	 O 
-0.110477 	 0.156607 	 O 
0.130840 	 0.123152 	 O 
0.341688 	 0.060591 	 O 
-0.708427 	 0.227810 	 O 
-0.187790 	 -0.127806 	 O 
-0.187790 	 -0.127806 	 O 
0.095268 	 -0.038555 	 O 
0.341688 	 0.060591 	 O 
-0.708427 	 0.227810 	 O 
-0.171519 	 -0.213588 	 O 
-0.171519 	 -0.213588 	 O 
-0.012966 	 -0.189875 	 O 
0.322178 	 -0.375911 	 O 
-0.171519 	 -0.213588 	 O 
-0.101503 	 -0.465589 	 O 
-0.101503 	 -0.465589 	 O 
-0.101503 	 -0.465589 	 O 
0.322178 	 -0.375911 	 O 
-0.004024 	 0.012551 	 B 
-0.011188 	 0.022294 	 B 
-0.014219 	 0.329290 	 B 
-0.024955 	 -0.009623 	 B 
-0.011032 	 0.009495 	 B 
0.003679 	 -0.011090 	 B 
-0.030039 	 -0.026426 	 B 
-0.008641 	 0.003878 	 B 
-0.025662 	 0.009099 	 B 
-0.005409 	 0.011625 	 B 
0.006883 	 -0.016072 	 B 
-0.013834 	 0.040073 	 B 
0.001512 	 0.010129 	 B 
-0.018336 	 0.007777 	 B 
-0.002070 	 -0.013266 	 B 
-0.004921 	 -0.000590 	 B 
0.000236 	 -0.018576 	 B 
-0.017343 	 0.014631 	 B 
-0.007463 	 0.012175 	 B 
-0.003947 	 -0.015470 	 B 
0.002913 	 0.002766 	 B 
-0.012558 	 0.006215 	 B 
0.009760 	 -0.009021 	 B 
-0.002373 	 0.036664 	 B 
0.013654 	 -0.028063 	 B 
0.002818 	 0.024957 	 B 
0.007395 	 0.034116 	 B 
0.014871 	 0.011748 	 B 
-0.026413 	 -0.023016 	 B 
-0.017305 	 0.036670 	 B 
0.012104 	 -0.020754 	 B 
-0.027473 	 -0.015807 	 B 
-0.017791 	 0.002315 	 B 
-0.008026 	 -0.019954 	 B 
0.019960 	 -0.024260 	 B 
0.015185 	 0.019848 	 B 
0.036459 	 0.011242 	 B 
-0.000150 	 0.018767 	 B 
-0.016161 	 0.029220 	 B 
-0.009066 	 -0.034768 	 B 
0.006157 	 0.004650 	 B 
0.004044 	 -0.011345 	 B 
0.024562 	 0.009957 	 B 
-0.011393 	 -0.011691 	 B 
-0.010171 	 0.009370 	 B 
-0.009435 	 -0.030867 	 B 
-0.017199 	 -0.039890 	 B 
0.006441 	 0.022788 	 B 
0.020620 	 0.000117 	 B 
0.024614 	 -0.034883 	 B 
-0.006540 	 0.028876 	 B 
0.009674 	 -0.009817 	 B 
-0.021666 	 0.008583 	 B 
-0.014990 	 0.007103 	 B 
0.012055 	 -0.020078 	 B 
-0.001328 	 0.027843 	 B 
0.012841 	 -0.014412 	 B 
-0.002022 	 0.004402 	 B 
-0.004778 	 0.028509 	 B 
0.024255 	 -0.030937 	 B 
-0.019161 	 -0.005408 	 B 
-0.004897 	 0.007232 	 B 
0.035527 	 -0.038964 	 B 
0.003943 	 -0.006085 	 B 
-0.016952 	 0.018044 	 B 
0.010548 	 0.001676 	 B 
-0.002361 	 0.021041 	 B 
-0.001297 	 -0.002549 	 B 
-0.014040 	 -0.032278 	 B 
-0.030267 	 -0.019257 	 B 
0.009349 	 0.003627 	 B 
0.007232 	 -0.014398 	 B 
-0.006809 	 -0.016995 	 B 
-0.002632 	 0.031296 	 B 
-0.003599 	 0.000262 	 B 
0.015441 	 0.006750 	 B 
-0.002953 	 -0.002584 	 B 
0.000444 	 -0.017894 	 B 
0.000285 	 -0.010628 	 B 
-0.008538 	 0.009613 	 B 
-0.003159 	 -0.002955 	 B 
0.004561 	 -0.017154 	 B 
0.021644 	 0.010083 	 B 
0.005447 	 -0.011290 	 B 
-0.008804 	 0.012367 	 B 
0.026110 	 0.007922 	 B 
-0.017972 	 -0.024703 	 B 
0.000202 	 -0.022796 	 B 
0.015204 	 0.019241 	 B 
-0.017043 	 -0.009065 	 B 
0.021236 	 -0.005333 	 B 
-0.022614 	 -0.001819 	 B 
0.005732 	 0.000678 	 B 
-0.014225 	 -0.051877 	 F 
0.214593 	 0.332590 	 F 
-0.187790 	 -0.127806 	 F 
0.041364 	 0.047833 	 F 
-0.039327 	 -0.217904 	 F 
0.014036 	 0.132138 	 F 
-0.101503 	 -0.465589 	 F 
-0.026462 	 0.034407 	 F 
0.130840 	 0.123152 	 F 
-0.051446 	 -0.040513 	 F 
0.058359 	 0.020688 	 F 
0.019299 	 -0.024981 	 F 
0.080425 	 0.024655 	 F 
-0.110477 	 0.156607 	 F 
0.322178 	 -0.375911 	 F 
-0.030757 	 -0.011585 	 F 
-0.035582 	 -0.086868 	 F 
0.053775 	 0.261728 	 F 
0.095524 	 0.058231 	 F 
-0.114037 	 -0.122520 	 F 
-0.708427 	 0.227810 	 F 
0.019664 	 0.025934 	 F 
-0.012966 	 -0.189875 	 F 
-0.171519 	 -0.213588 	 F 
0.037585 	 0.039801 	 F 
0.095268 	 -0.038555 	 F 
0.341688 	 0.060591 	 F 
0.227340 	 0.154662 	 F 
