x 	 y 	 label 
-0.233661 	 0.112149 	 O 
-0.121848 	 0.166748 	 O 
0.006566 	 0.218426 	 O 
0.121127 	 0.195461 	 O 
0.273913 	 0.049832 	 O 
-0.233661 	 0.112149 	 O 
-0.112090 	 0.082189 	 O 
0.050683 	 0.090387 	 O 
0.189413 	 0.086121 	 O 
0.273913 	 0.049832 	 O 
-0.218603 	 -0.044202 	 O 
-0.113189 	 -0.028696 	 O 
0.040743 	 -0.018413 	 O 
0.146469 	 -0.038874 	 O 
0.318148 	 -0.026348 	 O 
-0.205928 	 -0.145730 	 O 
-0.090823 	 -0.141149 	 O 
0.038551 	 -0.152261 	 O 
0.160543 	 -0.089108 	 O 
0.318148 	 -0.026348 	 O 
-0.161163 	 -0.222092 	 O 
-0.092121 	 -0.281065 	 O 
0.117550 	 -0.226058 	 O 
0.117550 	 -0.226058 	 O 
0.117550 	 -0.226058 	 O 
0.043505 	 0.123100 	 B 
0.141817 	 -0.039904 	 B 
-0.005854 	 0.019459 	 B 
-0.113189 	 -0.028696 	 B 
-0.059517 	 0.096648 	 B 
0.038551 	 -0.152261 	 B 
-0.112090 	 0.082189 	 B 
-0.161163 	 -0.222092 	 B 
-0.088795 	 0.030520 	 B 
0.085372 	 0.000116 	 B 
0.000898 	 0.164247 	 B 
-0.042289 	 -0.069454 	 B 
0.040746 	 -0.011373 	 B 
-0.047768 	 0.105193 	 B 
0.146469 	 -0.038874 	 B 
-0.023917 	 -0.090842 	 B 
0.052943 	 0.042993 	 B 
0.038195 	 0.033634 	 B 
0.160543 	 -0.089108 	 B 
-0.114043 	 0.028448 	 B 
0.094034 	 -0.059456 	 B 
-0.125560 	 0.156901 	 B 
0.123122 	 -0.025437 	 B 
-0.183540 	 0.092952 	 B 
0.040807 	 -0.052063 	 B 
0.009852 	 0.114624 	 B 
-0.112125 	 0.126762 	 B 
-0.247296 	 0.003468 	 B 
-0.092121 	 -0.281065 	 B 
-0.035426 	 -0.100582 	 B 
-0.031608 	 0.165838 	 B 
0.110307 	 0.157882 	 B 
-0.043274 	 0.022598 	 B 
0.086224 	 0.029625 	 B 
-0.010510 	 -0.093802 	 B 
0.065827 	 -0.099474 	 B 
0.060928 	 -0.041473 	 B 
-0.042867 	 -0.144512 	 B 
0.044580 	 0.117044 	 B 
-0.085347 	 0.000413 	 B 
0.101742 	 0.046587 	 B 
-0.060765 	 -0.076800 	 B 
0.050410 	 0.059655 	 B 
-0.074686 	 0.010149 	 B 
0.127249 	 0.005119 	 B 
0.020048 	 0.049813 	 B 
-0.054365 	 0.139796 	 B 
0.050683 	 0.090387 	 B 
0.009755 	 -0.133623 	 B 
0.117550 	 -0.226058 	 B 
-0.205928 	 -0.145730 	 B 
0.040743 	 -0.018413 	 B 
-0.012685 	 -0.127532 	 B 
0.011485 	 -0.023873 	 B 
0.061471 	 -0.028846 	 B 
0.318148 	 -0.026348 	 B 
-0.211549 	 0.106040 	 B 
-0.014173 	 -0.065727 	 B 
-0.003914 	 0.014653 	 B 
0.024785 	 -0.002967 	 B 
-0.090823 	 -0.141149 	 B 
-0.029595 	 -0.128564 	 B 
0.063130 	 0.093473 	 B 
0.127510 	 0.025886 	 B 
0.083963 	 -0.062765 	 B 
0.189413 	 0.086121 	 B 
-0.091549 	 0.030096 	 B 
0.023666 	 0.013836 	 B 
0.006566 	 0.218426 	 B 
0.040783 	 -0.092158 	 B 
0.031666 	 0.018029 	 B 
0.129299 	 0.068124 	 B 
0.064129 	 0.112886 	 B 
-0.150391 	 0.086043 	 B 
0.019174 	 -0.095552 	 B 
0.062237 	 -0.117644 	 B 
0.012452 	 0.012284 	 B 
-0.029548 	 0.191785 	 B 
0.017164 	 -0.160759 	 B 
-0.025172 	 -0.134485 	 B 
-0.218603 	 -0.044202 	 B 
0.016168 	 -0.021170 	 B 
-0.121848 	 0.166748 	 B 
-0.233661 	 0.112149 	 B 
0.074266 	 0.026921 	 B 
0.121127 	 0.195461 	 B 
-0.046418 	 0.002661 	 B 
0.010337 	 -0.113947 	 B 
-0.102072 	 0.004758 	 B 
-0.027479 	 0.065731 	 B 
0.273913 	 0.049832 	 B 
-0.070168 	 -0.036487 	 B 
-0.075979 	 -0.017843 	 B 
-0.024159 	 -0.010919 	 F 
0.013353 	 0.004363 	 F 
0.004228 	 -0.002848 	 F 
-0.010159 	 -0.011389 	 F 
-0.001297 	 -0.001893 	 F 
0.007744 	 -0.009048 	 F 
-0.002642 	 -0.007566 	 F 
0.077035 	 0.060327 	 F 
-0.007222 	 0.001490 	 F 
0.009062 	 0.009189 	 F 
0.000506 	 -0.005544 	 F 
-0.001802 	 -0.008763 	 F 
0.000657 	 0.003313 	 F 
0.001929 	 0.003484 	 F 
-0.008926 	 -0.018310 	 F 
0.041715 	 0.022339 	 F 
-0.003896 	 0.004164 	 F 
-0.007624 	 -0.006353 	 F 
-0.004010 	 -0.004006 	 F 
-0.006756 	 0.022775 	 F 
0.022072 	 -0.007242 	 F 
-0.041274 	 -0.203360 	 F 
0.004250 	 0.011086 	 F 
0.000832 	 0.006334 	 F 
-0.002456 	 0.001338 	 F 
0.003294 	 0.002077 	 F 
-0.020317 	 -0.002971 	 F 
-0.000221 	 0.012938 	 F 
