x 	 y 	 label 
-0.459345 	 0.457120 	 O 
-0.087627 	 0.248614 	 O 
0.231073 	 0.299594 	 O 
0.231073 	 0.299594 	 O 
0.572314 	 0.099622 	 O 
-0.459345 	 0.457120 	 O 
-0.087627 	 0.248614 	 O 
-0.032212 	 0.146751 	 O 
0.231073 	 0.299594 	 O 
0.572314 	 0.099622 	 O 
-0.214922 	 0.013160 	 O 
-0.214922 	 0.013160 	 O 
0.023135 	 0.004815 	 O 
0.205416 	 0.078605 	 O 
0.572314 	 0.099622 	 O 
-0.242156 	 -0.205589 	 O 
-0.242156 	 -0.205589 	 O 
-0.021645 	 -0.116647 	 O 
0.228892 	 -0.100892 	 O 
0.572314 	 0.099622 	 O 
-0.184700 	 -0.384922 	 O 
-0.184700 	 -0.384922 	 O 
0.018528 	 -0.410095 	 O 
0.018528 	 -0.410095 	 O 
0.228892 	 -0.100892 	 O 
0.003922 	 0.000135 	 B 
0.012645 	 -0.006040 	 B 
0.228892 	 -0.100892 	 B 
0.005417 	 0.011992 	 B 
-0.005039 	 0.012674 	 B 
-0.010539 	 0.021338 	 B 
0.002883 	 0.005465 	 B 
-0.015269 	 -0.001940 	 B 
0.001572 	 0.017822 	 B 
0.000774 	 0.000343 	 B 
0.004350 	 -0.004115 	 B 
0.001118 	 0.014489 	 B 
0.007701 	 0.008908 	 B 
0.013183 	 0.009070 	 B 
0.007990 	 0.028174 	 B 
-0.000937 	 0.004175 	 B 
0.014643 	 0.000537 	 B 
0.002032 	 0.013485 	 B 
0.008481 	 -0.013422 	 B 
0.004900 	 0.008663 	 B 
0.001796 	 0.013684 	 B 
-0.003661 	 -0.005299 	 B 
-0.012995 	 0.015650 	 B 
-0.002063 	 0.023741 	 B 
-0.002123 	 -0.016438 	 B 
0.011950 	 -0.019170 	 B 
-0.004008 	 0.016151 	 B 
0.003684 	 0.011045 	 B 
0.005381 	 -0.003631 	 B 
0.010878 	 0.023383 	 B 
-0.006640 	 0.002857 	 B 
0.023135 	 0.004815 	 B 
-0.008511 	 0.025538 	 B 
0.003302 	 0.009140 	 B 
-0.011609 	 -0.011244 	 B 
0.008090 	 0.020880 	 B 
0.007594 	 -0.008204 	 B 
-0.015136 	 -0.001128 	 B 
0.016989 	 0.017842 	 B 
-0.011261 	 0.004505 	 B 
0.006383 	 0.000227 	 B 
0.003038 	 0.022316 	 B 
-0.004261 	 -0.006994 	 B 
-0.002439 	 -0.006658 	 B 
0.001387 	 0.001872 	 B 
0.006128 	 -0.005158 	 B 
-0.000766 	 -0.001991 	 B 
-0.005376 	 0.015734 	 B 
-0.017944 	 0.006167 	 B 
-0.004284 	 0.007380 	 B 
0.009410 	 0.007829 	 B 
-0.008758 	 -0.002778 	 B 
-0.001066 	 0.010614 	 B 
-0.000842 	 0.013970 	 B 
-0.002064 	 0.007910 	 B 
0.013907 	 0.018055 	 B 
-0.015655 	 0.001166 	 B 
0.004675 	 -0.005570 	 B 
-0.004473 	 0.003387 	 B 
-0.008838 	 0.006223 	 B 
0.021009 	 -0.016082 	 B 
-0.000410 	 -0.006846 	 B 
-0.020165 	 0.011596 	 B 
-0.004646 	 -0.002776 	 B 
-0.000609 	 0.011991 	 B 
-0.014193 	 -0.001011 	 B 
-0.004499 	 -0.005308 	 B 
-0.000745 	 0.005259 	 B 
0.005185 	 0.006090 	 B 
0.008401 	 -0.015481 	 B 
-0.001126 	 0.020508 	 B 
0.019584 	 -0.029464 	 B 
-0.007412 	 -0.007528 	 B 
-0.007086 	 0.023493 	 B 
0.012514 	 -0.006039 	 B 
-0.008048 	 -0.007542 	 B 
-0.007982 	 0.021776 	 B 
0.008042 	 -0.004490 	 B 
-0.019227 	 -0.033846 	 B 
0.016091 	 0.005917 	 B 
-0.012039 	 0.001568 	 B 
-0.000018 	 -0.011387 	 B 
-0.004649 	 0.023989 	 B 
-0.009987 	 -0.001538 	 B 
-0.000847 	 -0.010762 	 B 
0.008509 	 0.014400 	 B 
0.002029 	 -0.003791 	 B 
0.006201 	 -0.000167 	 B 
-0.008078 	 0.009872 	 B 
0.006407 	 -0.001695 	 B 
-0.017144 	 -0.002315 	 B 
0.000918 	 -0.011994 	 B 
0.004697 	 -0.006859 	 B 
-0.021645 	 -0.116647 	 F 
-0.020227 	 -0.066012 	 F 
0.231073 	 0.299594 	 F 
0.122449 	 -0.044152 	 F 
0.009713 	 0.082991 	 F 
-0.459345 	 0.457120 	 F 
0.160920 	 -0.096849 	 F 
-0.004451 	 0.003756 	 F 
-0.064764 	 -0.375916 	 F 
-0.087627 	 0.248614 	 F 
0.121444 	 0.008642 	 F 
0.092094 	 -0.003575 	 F 
-0.214922 	 0.013160 	 F 
-0.032212 	 0.146751 	 F 
-0.097620 	 0.063687 	 F 
0.026147 	 -0.056587 	 F 
-0.202969 	 -0.068749 	 F 
-0.053345 	 -0.027306 	 F 
0.018528 	 -0.410095 	 F 
-0.184700 	 -0.384922 	 F 
0.058602 	 -0.078731 	 F 
-0.000453 	 0.005958 	 F 
-0.242156 	 -0.205589 	 F 
0.205416 	 0.078605 	 F 
0.057988 	 0.108983 	 F 
-0.122984 	 0.001650 	 F 
0.572314 	 0.099622 	 F 
-0.109619 	 0.097779 	 F 
