x 	 y 	 label 
-0.192440 	 0.093343 	 O 
-0.083777 	 0.273835 	 O 
-0.083777 	 0.273835 	 O 
0.062656 	 0.207132 	 O 
0.210468 	 0.206916 	 O 
-0.206875 	 0.074336 	 O 
-0.109594 	 0.137792 	 O 
-0.017911 	 0.173673 	 O 
0.099796 	 0.152196 	 O 
0.210468 	 0.206916 	 O 
-0.206875 	 0.074336 	 O 
-0.135071 	 -0.004748 	 O 
-0.011856 	 0.016208 	 O 
0.119278 	 0.036355 	 O 
0.254375 	 -0.030604 	 O 
-0.301470 	 -0.112096 	 O 
-0.138957 	 -0.125115 	 O 
-0.044088 	 -0.109632 	 O 
0.096988 	 -0.112621 	 O 
0.235370 	 -0.131137 	 O 
-0.301470 	 -0.112096 	 O 
-0.136790 	 -0.176057 	 O 
-0.051660 	 -0.238917 	 O 
0.083624 	 -0.192490 	 O 
0.235370 	 -0.131137 	 O 
0.064693 	 0.048353 	 B 
-0.122417 	 -0.012106 	 B 
0.018113 	 -0.008757 	 B 
0.062656 	 0.207132 	 B 
0.033295 	 0.030063 	 B 
-0.042796 	 -0.014107 	 B 
0.178161 	 -0.095186 	 B 
-0.017911 	 0.173673 	 B 
0.025306 	 -0.082575 	 B 
-0.077578 	 -0.092407 	 B 
0.135963 	 -0.014839 	 B 
-0.128504 	 0.055416 	 B 
0.013868 	 0.044849 	 B 
0.132402 	 0.006335 	 B 
0.099796 	 0.152196 	 B 
0.235370 	 -0.131137 	 B 
-0.119189 	 0.009960 	 B 
0.254375 	 -0.030604 	 B 
-0.102590 	 -0.200504 	 B 
-0.301470 	 -0.112096 	 B 
0.214130 	 -0.026266 	 B 
0.045063 	 0.063611 	 B 
-0.192440 	 0.093343 	 B 
-0.206875 	 0.074336 	 B 
0.022483 	 0.058636 	 B 
0.081704 	 -0.069302 	 B 
-0.132277 	 0.041007 	 B 
0.082685 	 0.018327 	 B 
0.083624 	 -0.192490 	 B 
-0.105161 	 0.135370 	 B 
-0.109594 	 0.137792 	 B 
0.145024 	 0.039141 	 B 
0.141835 	 -0.105356 	 B 
0.046716 	 -0.021203 	 B 
0.119278 	 0.036355 	 B 
0.000812 	 0.091960 	 B 
0.046770 	 -0.059694 	 B 
0.085227 	 -0.007457 	 B 
0.006508 	 -0.118558 	 B 
-0.066065 	 0.031909 	 B 
-0.085042 	 0.002689 	 B 
0.066624 	 0.035128 	 B 
-0.077781 	 -0.042842 	 B 
-0.080453 	 -0.167283 	 B 
0.140304 	 0.004784 	 B 
0.039284 	 -0.088969 	 B 
-0.111395 	 0.025974 	 B 
-0.067428 	 -0.130033 	 B 
0.050457 	 -0.007172 	 B 
-0.057808 	 -0.021169 	 B 
-0.140160 	 -0.138157 	 B 
-0.036434 	 -0.012767 	 B 
-0.068346 	 -0.024260 	 B 
-0.044862 	 -0.094085 	 B 
0.143179 	 0.137492 	 B 
0.020703 	 0.006225 	 B 
0.052872 	 -0.038740 	 B 
-0.044088 	 -0.109632 	 B 
-0.136790 	 -0.176057 	 B 
0.210468 	 0.206916 	 B 
-0.092602 	 0.143034 	 B 
0.029875 	 -0.037014 	 B 
0.075252 	 -0.081790 	 B 
0.019585 	 0.032140 	 B 
0.010939 	 -0.104205 	 B 
-0.090865 	 0.119078 	 B 
0.027965 	 0.053759 	 B 
-0.135071 	 -0.004748 	 B 
-0.138957 	 -0.125115 	 B 
0.077594 	 -0.064504 	 B 
-0.080332 	 0.190169 	 B 
0.005647 	 0.112111 	 B 
-0.174462 	 -0.062235 	 B 
0.011062 	 0.081722 	 B 
-0.047202 	 0.208004 	 B 
-0.132101 	 -0.085129 	 B 
-0.010890 	 0.115972 	 B 
0.032994 	 0.015867 	 B 
-0.006914 	 0.112934 	 B 
0.016824 	 0.042792 	 B 
0.001969 	 -0.188958 	 B 
0.096988 	 -0.112621 	 B 
0.098118 	 -0.096304 	 B 
0.029001 	 0.121935 	 B 
-0.019144 	 0.079374 	 B 
0.030324 	 -0.040991 	 B 
-0.051660 	 -0.238917 	 B 
0.123387 	 -0.070290 	 B 
0.032494 	 0.087505 	 B 
0.036116 	 0.007794 	 B 
-0.106136 	 0.017599 	 B 
-0.083777 	 0.273835 	 B 
-0.031349 	 0.096618 	 B 
0.003195 	 0.011774 	 F 
0.012327 	 -0.004231 	 F 
-0.020142 	 0.002774 	 F 
0.005536 	 0.006603 	 F 
0.001705 	 -0.019888 	 F 
-0.003313 	 -0.004189 	 F 
-0.021566 	 0.001317 	 F 
0.024532 	 -0.040684 	 F 
-0.010629 	 -0.008387 	 F 
0.001961 	 0.007939 	 F 
-0.006892 	 0.002902 	 F 
0.003711 	 -0.005186 	 F 
0.008414 	 -0.003766 	 F 
0.003965 	 0.004456 	 F 
-0.011856 	 0.016208 	 F 
0.034897 	 -0.036356 	 F 
-0.019523 	 -0.012144 	 F 
0.006557 	 0.023487 	 F 
-0.008094 	 0.008824 	 F 
0.009149 	 -0.000754 	 F 
0.001528 	 0.026703 	 F 
0.000095 	 -0.076669 	 F 
-0.000349 	 0.002727 	 F 
-0.000348 	 -0.000442 	 F 
0.000563 	 -0.013674 	 F 
0.000649 	 0.001858 	 F 
-0.005370 	 0.001466 	 F 
0.010331 	 -0.015249 	 F 
