x 	 y 	 label 
-0.063648 	 0.279188 	 O 
-0.063648 	 0.279188 	 O 
-0.045733 	 0.252187 	 O 
0.158386 	 0.269371 	 O 
0.158386 	 0.269371 	 O 
-0.213226 	 0.097091 	 O 
-0.078992 	 0.139980 	 O 
-0.000508 	 0.173423 	 O 
0.138670 	 0.125932 	 O 
0.237810 	 0.134688 	 O 
-0.212810 	 -0.008815 	 O 
-0.101764 	 0.043060 	 O 
0.022366 	 0.032662 	 O 
0.112370 	 0.039268 	 O 
0.222062 	 -0.003797 	 O 
-0.214642 	 -0.089336 	 O 
-0.090816 	 -0.112550 	 O 
0.007196 	 -0.108457 	 O 
0.125901 	 -0.126832 	 O 
0.224582 	 -0.120113 	 O 
-0.179723 	 -0.094871 	 O 
-0.063799 	 -0.193952 	 O 
-0.017203 	 -0.217173 	 O 
0.135980 	 -0.129907 	 O 
0.224582 	 -0.120113 	 O 
-0.028258 	 -0.081865 	 B 
-0.134337 	 -0.008632 	 B 
-0.006264 	 -0.021339 	 B 
-0.129651 	 0.130523 	 B 
0.144753 	 -0.061543 	 B 
-0.091235 	 -0.013180 	 B 
0.059201 	 0.066100 	 B 
0.030189 	 0.071296 	 B 
0.027361 	 -0.094628 	 B 
-0.114488 	 -0.049749 	 B 
-0.000508 	 0.173423 	 B 
-0.052581 	 0.003014 	 B 
-0.063799 	 -0.193952 	 B 
0.138670 	 0.125932 	 B 
-0.179723 	 -0.094871 	 B 
0.118690 	 0.197993 	 B 
-0.090816 	 -0.112550 	 B 
0.032921 	 -0.076672 	 B 
-0.019891 	 -0.030898 	 B 
-0.028674 	 0.118980 	 B 
-0.023375 	 -0.050312 	 B 
0.197085 	 -0.107657 	 B 
0.125901 	 -0.126832 	 B 
0.025179 	 0.048510 	 B 
0.120126 	 0.048351 	 B 
0.036347 	 0.028939 	 B 
-0.094402 	 -0.017917 	 B 
-0.056614 	 -0.060053 	 B 
-0.019534 	 -0.226708 	 B 
0.042959 	 0.090542 	 B 
0.083715 	 -0.011632 	 B 
-0.063648 	 0.279188 	 B 
-0.037240 	 -0.019989 	 B 
0.237810 	 0.134688 	 B 
-0.143390 	 -0.045527 	 B 
0.004287 	 0.110779 	 B 
-0.063553 	 -0.072712 	 B 
0.031513 	 0.051973 	 B 
-0.091534 	 0.052557 	 B 
-0.055668 	 0.035409 	 B 
0.022628 	 0.103813 	 B 
-0.081808 	 -0.029905 	 B 
-0.170756 	 -0.000201 	 B 
-0.031073 	 0.126284 	 B 
0.022366 	 0.032662 	 B 
-0.057091 	 0.127084 	 B 
-0.092894 	 0.008930 	 B 
-0.045733 	 0.252187 	 B 
0.158386 	 0.269371 	 B 
0.068321 	 -0.001727 	 B 
0.037890 	 0.067855 	 B 
0.155224 	 0.005511 	 B 
0.069198 	 -0.017575 	 B 
-0.101764 	 0.043060 	 B 
0.022429 	 0.091937 	 B 
0.109414 	 0.072166 	 B 
-0.055336 	 -0.083054 	 B 
-0.034699 	 -0.066058 	 B 
0.003699 	 -0.017652 	 B 
-0.017203 	 -0.217173 	 B 
-0.044329 	 0.127883 	 B 
-0.078992 	 0.139980 	 B 
-0.169967 	 0.031085 	 B 
0.057960 	 -0.121760 	 B 
0.028122 	 -0.053693 	 B 
0.037641 	 -0.072665 	 B 
-0.074179 	 -0.092531 	 B 
0.222062 	 -0.003797 	 B 
-0.063385 	 -0.010180 	 B 
-0.212810 	 -0.008815 	 B 
-0.045237 	 0.159947 	 B 
0.045470 	 -0.044322 	 B 
0.043557 	 0.076694 	 B 
-0.025252 	 -0.068046 	 B 
0.007196 	 -0.108457 	 B 
0.064556 	 -0.130278 	 B 
-0.213226 	 0.097091 	 B 
-0.025436 	 -0.043693 	 B 
0.144074 	 -0.073899 	 B 
-0.116973 	 0.101952 	 B 
0.135980 	 -0.129907 	 B 
0.013372 	 -0.011494 	 B 
0.112370 	 0.039268 	 B 
0.224582 	 -0.120113 	 B 
-0.009177 	 -0.104958 	 B 
0.081939 	 -0.102753 	 B 
-0.038260 	 -0.198800 	 B 
0.044071 	 -0.056497 	 B 
-0.146466 	 0.037027 	 B 
-0.050576 	 -0.038850 	 B 
0.214219 	 -0.055511 	 B 
-0.049977 	 -0.039207 	 B 
0.130557 	 -0.016599 	 B 
-0.003387 	 0.076220 	 F 
0.002128 	 0.016911 	 F 
-0.004900 	 -0.011325 	 F 
-0.026904 	 0.016273 	 F 
0.016966 	 0.004090 	 F 
-0.012219 	 -0.002539 	 F 
0.031575 	 0.015642 	 F 
-0.214642 	 -0.089336 	 F 
-0.032338 	 0.013255 	 F 
0.013241 	 -0.009616 	 F 
0.007212 	 -0.008205 	 F 
-0.013097 	 0.001528 	 F 
-0.003461 	 0.006944 	 F 
-0.007097 	 -0.012328 	 F 
-0.057467 	 0.003429 	 F 
0.021012 	 -0.116501 	 F 
-0.060493 	 -0.010846 	 F 
0.032093 	 -0.000156 	 F 
-0.036804 	 0.006758 	 F 
0.030081 	 -0.006964 	 F 
0.001031 	 0.000598 	 F 
0.143854 	 0.075765 	 F 
0.020093 	 -0.007488 	 F 
0.011378 	 -0.001881 	 F 
0.010310 	 -0.011302 	 F 
0.000630 	 0.008750 	 F 
0.007982 	 -0.013486 	 F 
0.031016 	 -0.004782 	 F 
