x 	 y 	 label 
-0.252250 	 0.145681 	 O 
-0.252250 	 0.145681 	 O 
-0.069969 	 0.178493 	 O 
0.099515 	 0.188434 	 O 
0.242940 	 0.107634 	 O 
-0.346864 	 -0.011563 	 O 
-0.206440 	 0.107344 	 O 
-0.040939 	 0.094175 	 O 
0.110417 	 0.087916 	 O 
0.242940 	 0.107634 	 O 
-0.346864 	 -0.011563 	 O 
-0.165294 	 -0.016483 	 O 
-0.061728 	 -0.018489 	 O 
0.091677 	 -0.014551 	 O 
0.193526 	 0.075167 	 O 
-0.346864 	 -0.011563 	 O 
-0.209492 	 -0.181032 	 O 
-0.064621 	 -0.100599 	 O 
0.091596 	 -0.141987 	 O 
0.159738 	 -0.196615 	 O 
-0.209492 	 -0.181032 	 O 
-0.209492 	 -0.181032 	 O 
-0.024056 	 -0.244425 	 O 
0.108613 	 -0.173454 	 O 
0.159738 	 -0.196615 	 O 
0.073208 	 0.036023 	 B 
-0.145484 	 0.095156 	 B 
0.010105 	 -0.003126 	 B 
0.107447 	 -0.039612 	 B 
0.120409 	 0.103035 	 B 
-0.209492 	 -0.181032 	 B 
-0.107440 	 -0.160898 	 B 
0.059366 	 0.097528 	 B 
-0.346864 	 -0.011563 	 B 
0.091596 	 -0.141987 	 B 
-0.071947 	 0.037793 	 B 
-0.049517 	 0.003108 	 B 
0.072120 	 -0.095647 	 B 
0.117109 	 -0.174783 	 B 
0.096949 	 -0.101409 	 B 
0.051123 	 0.002452 	 B 
-0.081704 	 -0.024469 	 B 
0.118073 	 -0.073487 	 B 
0.067919 	 0.202419 	 B 
0.122002 	 0.027571 	 B 
-0.037922 	 0.104012 	 B 
0.078027 	 0.069096 	 B 
0.115975 	 0.013829 	 B 
-0.004347 	 -0.050795 	 B 
-0.232374 	 0.040344 	 B 
0.122984 	 0.054858 	 B 
-0.031664 	 -0.080351 	 B 
-0.050607 	 -0.064937 	 B 
0.043400 	 0.096436 	 B 
0.108613 	 -0.173454 	 B 
-0.050520 	 0.027372 	 B 
0.059626 	 -0.031366 	 B 
-0.252250 	 0.145681 	 B 
-0.003127 	 0.126220 	 B 
0.073498 	 -0.079812 	 B 
0.050101 	 -0.063358 	 B 
0.056730 	 -0.178250 	 B 
-0.069631 	 -0.078699 	 B 
0.057787 	 0.152320 	 B 
-0.069969 	 0.178493 	 B 
-0.057388 	 -0.069078 	 B 
0.099515 	 0.188434 	 B 
-0.042869 	 0.072627 	 B 
-0.064621 	 -0.100599 	 B 
0.081756 	 0.075749 	 B 
-0.095083 	 0.021125 	 B 
0.035409 	 0.073548 	 B 
-0.061728 	 -0.018489 	 B 
-0.137222 	 0.064833 	 B 
-0.011727 	 0.088245 	 B 
-0.044666 	 -0.181194 	 B 
0.159738 	 -0.196615 	 B 
-0.165294 	 -0.016483 	 B 
-0.030558 	 0.029129 	 B 
0.098404 	 0.113607 	 B 
-0.009838 	 -0.171926 	 B 
0.096832 	 -0.005825 	 B 
-0.035799 	 -0.087371 	 B 
0.089546 	 0.187544 	 B 
-0.206440 	 0.107344 	 B 
-0.010262 	 -0.021139 	 B 
0.046687 	 0.120978 	 B 
-0.003576 	 -0.162712 	 B 
-0.010599 	 -0.036978 	 B 
0.035058 	 -0.063831 	 B 
-0.024056 	 -0.244425 	 B 
0.012550 	 -0.163934 	 B 
0.034638 	 0.124273 	 B 
0.046837 	 -0.110344 	 B 
0.193526 	 0.075167 	 B 
0.091677 	 -0.014551 	 B 
-0.169297 	 0.053015 	 B 
-0.040939 	 0.094175 	 B 
-0.139104 	 0.108395 	 B 
0.117844 	 -0.060270 	 B 
0.075770 	 0.073051 	 B 
-0.064465 	 0.045143 	 B 
-0.079704 	 0.111491 	 B 
-0.037441 	 0.003273 	 B 
-0.111437 	 -0.099907 	 B 
0.043255 	 -0.117609 	 B 
0.041451 	 -0.150614 	 B 
0.242940 	 0.107634 	 B 
-0.049898 	 -0.053287 	 B 
-0.043653 	 0.048875 	 B 
-0.068750 	 -0.094715 	 B 
0.065907 	 0.012387 	 B 
0.056854 	 0.009359 	 B 
0.110417 	 0.087916 	 B 
-0.176404 	 0.023522 	 B 
0.019185 	 0.082399 	 B 
0.113194 	 0.110114 	 B 
-0.086879 	 0.000316 	 B 
-0.004759 	 0.007331 	 F 
-0.020641 	 0.007429 	 F 
0.011503 	 0.003257 	 F 
0.007448 	 -0.003598 	 F 
0.006390 	 -0.007571 	 F 
-0.006102 	 0.014708 	 F 
-0.013312 	 -0.004247 	 F 
0.004137 	 0.081949 	 F 
-0.006018 	 0.014794 	 F 
0.007829 	 -0.007378 	 F 
0.001469 	 0.000971 	 F 
-0.002623 	 -0.001299 	 F 
0.007582 	 -0.003004 	 F 
-0.001973 	 0.004227 	 F 
0.011185 	 0.013550 	 F 
-0.010543 	 -0.017416 	 F 
0.015652 	 0.023608 	 F 
-0.010449 	 0.005873 	 F 
0.005552 	 0.015162 	 F 
0.002791 	 -0.026236 	 F 
-0.006224 	 0.005161 	 F 
0.019992 	 0.030133 	 F 
0.009729 	 -0.030722 	 F 
0.005011 	 -0.007143 	 F 
-0.030240 	 0.004014 	 F 
0.005903 	 -0.004116 	 F 
-0.003194 	 0.014775 	 F 
0.005309 	 -0.010697 	 F 
